Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link
"portal inmobiliario","Huechuraba","04/15/2020","Aparment","usada","125","3","2","2","6000","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5560352-camino-de-cintura-1409-uda#position=46&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","04/13/2020","Aparment","usada","140","3","3","2","5900","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5550699-remodelado-y-muy-amplio-uda#position=50&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","04/18/2020","Aparment","usada","150","4","3","2","6850","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5565286-hermoso-departamento-con-linda-vista-dn-uda#position=45&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","05/29/2020","Aparment","usada","107","3","3","2","4400","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5637620-pedro-fontova-alberto-undurraga-uda#position=25&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","11/05/2020","Aparment","usada","130","3","2","1","5300","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606480-departamento-como-nuevo-en-hermoso-condominio-uda#position=38&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","07/07/2020","House","usada","220","5","4","2","6930","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5707112-el-sauce-pedro-fontova-4d3b-mas-servicios-140220-m2-uda#position=3&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","05/14/2020","House","usada","180","4","3","3","5200","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5612165-calle-berta-correa-1961-uda#position=37&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","200","4","4","2","6500","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609134-frente-a-saint-joseph-y-lider-express-uda#position=45&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","04/20/2020","House","usada","160","4","3","2","6000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5567579-torreon-del-carmen-ii-uda#position=25&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","12/05/2020","House","usada","150","4","2","2","4700","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609224-torreon-del-carmen-huechuraba-uda#position=42&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","06/25/2020","House","usada","200","5","3","2","6190","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5683804-av-santa-marta-alberto-undurraga-pedro-fontova-uda#position=12&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","10/06/2020","House","usada","148","3","2","1","4700","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5658141-excelente-oportunidad-dentro-de-microbarrio--uda#position=19&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","08/04/2020","House","usada","181","5","3","3","5555","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5548901-avenida-el-guanaco-norte-2000-uda#position=37&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","07/04/2020","House","usada","210","4","3","3","6493","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5546368-moderna-casa-remodelada-completamente-uda#position=40&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","05/25/2020","House","usada","150","3","3","2","4850","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5630386-vende-fontova-norte-dentro-de-condominio-uda#position=26&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12"
"portal inmobiliario","Huechuraba","11/05/2020","House","usada","230","3","3","2","5000","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605788-en-condominio-a-pasos-de-locomocion-uda#position=10&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","06/05/2020","House","usada","220","4","3","2","6150","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5595587-condominio-terranova-alberto-undurraga-uda#position=17&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
"portal inmobiliario","Huechuraba","07/04/2020","House","usada","180","4","3","3","5750","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5546411-hermosa-casa-de-3-pisos-con-excelente-conectividad-uda#position=39&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394"
