Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
portal inmobiliario,rm,estacion central,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,40,40,2,1,0,0,1,2278,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762604-blanco-garces-uda
portal inmobiliario,rm,san miguel,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,50,44,2,2,1,1,1,3733,https://www.portalinmobiliario.com/mlc-540243540-departamentos-nuevos-san-miguel-_jm
portal inmobiliario,rm,lo barnechea,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,200,140,3,3,2,1,0,12300,https://www.portalinmobiliario.com/mlc-540428337-elegante-departamento-_jm
portal inmobiliario,rm,san miguel,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,34,31,1,1,1,1,1,2816,https://www.portalinmobiliario.com/mlc-540417515-departamentos-nuevos-san-miguel-_jm
portal inmobiliario,rm,santiago,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,180,140,2,3,1,1,1,13000,https://www.portalinmobiliario.com/mlc-540423621-departamento-en-venta-mall-alto-las-condes-_jm
portal inmobiliario,rm,santiago,2020-08-07,aparment,usada,-16,disponible,-16,70000,-16,N,45,43,2,2,1,0,1,2630,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5762330-zenteno-tarapaca-uda
portal inmobiliario,rm,las condes,2020-08-06,aparment,usada,-16,disponible,-16,100000,-16,N,119,79,2,2,1,1,0,8700,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5759176-domingo-bondi-colon-uda
portal inmobiliario,rm,lo barnechea,2020-08-07,aparment,usada,-16,disponible,-16,200000,-16,N,100,93,3,2,1,1,1,9800,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5762441-mall-sport-vista-despejada-uda
portal inmobiliario,rm,santiago,2020-08-06,aparment,usada,-16,disponible,-16,48000,-16,Y,45,41,2,1,0,0,0,2600,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5760914-lord-cochrane-1007-uda
portal inmobiliario,rm,nunoa,2020-08-06,aparment,usada,-16,disponible,-16,120000,-16,N,84,80,3,2,1,1,1,5700,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5759450-oportunidad-de-precio-brown-norte-metro-chile-espana-espectacular-vista-uda
portal inmobiliario,rm,las condes,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,115,65,2,2,2,1,0,5500,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5757237-metro-bilbao-115m2-total-y-65m2-utiles-amplia-terraza-jardines-uda
portal inmobiliario,rm,las condes,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,170,140,4,4,2,1,1,14650,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5353577-nuestra-senora-del-rosario-cercano-a-colegios-sekaleman-parque-araucano-uda
portal inmobiliario,rm,las condes,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,165,140,4,4,1,0,1,14900,https://www.portalinmobiliario.com/mlc-540011350-departamento-en-venta-de-4-dorm-en-las-condes-_jm
portal inmobiliario,rm,providencia,2020-08-07,aparment,usada,52,Done,-16,-16,-16,N,130,112,4,3,0,1,0,7300,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5762183-avenida-providencia-luis-thayer-ojeda-uda
portal inmobiliario,rm,estacion central,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,Y,48,43,2,1,1,1,1,2490,https://www.portalinmobiliario.com/mlc-540259372-nicasio-retamales-metro-san-alberto-hurtado-inversionistas-_jm
portal inmobiliario,rm,providencia,2020-08-06,aparment,usada,-16,disponible,-16,100000,-16,N,66,60,2,2,1,1,1,5800,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5760782-avenida-nueva-providencia-1372-uda
portal inmobiliario,rm,nunoa,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,74,68,2,2,1,1,1,5280,https://www.portalinmobiliario.com/mlc-540213969-coventry-1935-nunoa-chile-_jm
portal inmobiliario,rm,nunoa,2020-08-04,aparment,usada,-16,disponible,-16,-16,-16,N,75,66,2,2,1,1,1,5750,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5756901-metro-principe-de-gales-seminuevo-uda
portal inmobiliario,rm,estacion central,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,28,28,1,1,0,0,0,1799,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762666-las-rejas-norte-uda
portal inmobiliario,rm,las condes,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,104,104,3,2,1,1,1,9250,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5597560-cerro-colorado-vista-directa-parque-araucano-cerca-metro-ideal-inversionistas-piscina-estacionamiento-bodega-uda
portal inmobiliario,rm,providencia,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,120,110,3,3,1,1,1,11180,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5761972-provi-eliodoro-1-2-3d-nuevos-uda
portal inmobiliario,rm,las condes,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,30,30,1,1,1,1,1,4500,https://www.portalinmobiliario.com/mlc-540066461-departamento-en-venta-de-1-dorm-en-las-condes-_jm
portal inmobiliario,rm,vitacura,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,220,180,3,3,0,0,1,17800,https://www.portalinmobiliario.com/mlc-540429724-lo-curro-_jm
portal inmobiliario,rm,las condes,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,75,75,2,2,0,1,0,6570,https://www.portalinmobiliario.com/mlc-540288831-neveria-evaristo-lillo-_jm
portal inmobiliario,rm,nunoa,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,44,40,1,1,1,1,1,3850,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5759429-manuel-montt-av-sucre-uda
portal inmobiliario,rm,lo barnechea,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,70,70,2,2,1,1,0,4806,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5761997-refugio-la-parva-2d-uda
portal inmobiliario,rm,las condes,2020-08-04,aparment,usada,-16,disponible,-16,-16,-16,N,110,100,3,2,1,1,1,11000,https://www.portalinmobiliario.com/mlc-539760082-manquehue-norteparque-araucanocolegio-aleman-_jm
portal inmobiliario,rm,nunoa,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,69,62,2,2,1,1,0,5200,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5758565-metro-nunoa-maiten-propiedades-donamos-5-de-la-comision-corretaje-con-sentido-uda
portal inmobiliario,rm,estacion central,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,39,39,2,1,0,0,0,2474,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762712-general-amengual-uda
portal inmobiliario,rm,las condes,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,150,135,4,3,0,1,1,8100,https://www.portalinmobiliario.com/mlc-540263778-cerca-metro-colon-amplio-_jm
portal inmobiliario,rm,maipu,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,45,45,3,1,0,0,0,1111,https://www.portalinmobiliario.com/venta/departamento/maipu-metropolitana/5758117-senadora-maria-de-la-cruz-3301-uda
portal inmobiliario,rm,estacion central,2020-08-04,aparment,usada,-16,disponible,-16,-16,-16,Y,66,66,3,1,1,1,0,3125,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5757124-avenida-las-rejas-sur-48-uda
portal inmobiliario,rm,estacion central,2020-08-06,aparment,usada,-16,disponible,-16,90000,-16,N,109,93,3,2,1,1,1,4340,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5761119-oceanica-6261-departamento-21-uda
portal inmobiliario,rm,nunoa,2020-08-06,aparment,usada,-16,disponible,-16,-16,1,N,120,65,2,2,1,1,0,7118,https://www.portalinmobiliario.com/mlc-540068884-heriberto-covarrubias-nunoa-chile-_jm
portal inmobiliario,rm,las condes,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,140,129,4,3,2,1,0,9500,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5757814-felipe-ii-vespucio-sur-uda
