Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","penalolen","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","145","120","3","2","1","1","0","9690","https://www.portalinmobiliario.com/venta/departamento/penalolen-metropolitana/5727820-nuevo-valor-con-1-ano-de-uso-impecable-3d2b-uda"
"portal inmobiliario","rm","vitacura","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","173","140","2","4","2","1","1","16900","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5727710-departamento-1055-uda"
"portal inmobiliario","rm","santiago","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","42","41","2","1","0","1","1","2550","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5723628-arturo-prat-uda"
"portal inmobiliario","rm","nunoa","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","89","85","3","3","2","1","1","7500","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5723070-lyon-irarrazabal-uda"
"portal inmobiliario","rm","las condes","15/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","120","110","3","2","1","1","1","7600","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5720177-av-tomas-moro-colon-rotonda-atenas-uda"
"portal inmobiliario","rm","santiago","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","35","35","1","1","1","1","1","2266","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5725938-metro-santa-lucia-1d-uda"
"portal inmobiliario","rm","santiago","16/07/2020","aparment","usada","-16","disponible","-16","-16","26","Y","89","89","3","2","2","1","0","5100","https://www.portalinmobiliario.com/mlc-536872519-amunategui-890-santiago-chile-_jm"
"portal inmobiliario","rm","santiago","14/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","32","32","1","1","0","0","0","2187","https://www.portalinmobiliario.com/mlc-536699397-departamento-en-venta-de-1-dorm-en-santiago-_jm"
"portal inmobiliario","rm","las condes","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","100","3","2","0","1","1","8850","https://www.portalinmobiliario.com/mlc-537044929-departamento-en-venta-de-3-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","san miguel","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","67","-16","3","1","1","1","1","2850","https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5722985-decima-avenida-region-metropolitana-de-uda"
"portal inmobiliario","rm","san miguel","14/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","66","62","3","2","1","1","1","3200","https://www.portalinmobiliario.com/mlc-536688968-gran-avenida-quinta-avenida-_jm"
"portal inmobiliario","rm","puente alto","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","45","45","3","1","1","0","1","2152","https://www.portalinmobiliario.com/venta/departamento/puente-alto-metropolitana/5727205-av-la-florida-con-diego-portales-uda"
"portal inmobiliario","rm","las condes","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","53","45","1","1","1","1","1","6500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5725618-cerro-colorado-6010-uda"
"portal inmobiliario","rm","providencia","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","57","57","2","2","0","1","0","3800","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5727195-santa-isabel-fray-camilo-henriquez-uda"
"portal inmobiliario","rm","nunoa","17/07/2020","aparment","usada","-16","disponible","-16","83000","-16","N","75","72","3","2","0","1","0","4652","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5724408-plaza-nunoadoctor-johow-uda"
"portal inmobiliario","rm","las condes","16/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","180","180","4","3","2","1","1","14200","https://www.portalinmobiliario.com/mlc-536927279-venta-departamento-kennedy-_jm"
"portal inmobiliario","rm","santiago","21/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","27","23","1","1","1","1","1","1850","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5728814-manuel-rodriguez-santo-domingo-uda"
"portal inmobiliario","rm","las condes","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","-16","150","3","3","0","1","0","13500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726466-glamisenrique-foster-c_259927-uda"
