Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link
"toctoc","Huechuraba","09-05-2020","House","TBD","0 m²","4.0","2.0","TBD","UF  5.500","https://www.toctoc.com/propiedades/compracorredorasr/casa/huechuraba/linda-propiedad-ideal-comercio-dn/1476305?o=resultado_lista_seo_info"
"toctoc","Huechuraba","04-06-2020","House","TBD","0 m²","4.0","4.0","TBD","UF  6.490","https://www.toctoc.com/propiedades/compracorredorasr/casa/huechuraba/el-guanaco-colegio-pumahue-huechuraba/1491326?o=resultado_lista_seo_info"
"toctoc","Huechuraba","09-05-2020","House","TBD","0 m²","4.0","3.0","TBD","UF  5.990","https://www.toctoc.com/propiedades/compracorredorasr/casa/huechuraba/vive-en-la-tranquilidad-de-un-condominio-excelente-casa-dn/1476406?o=resultado_lista_seo_info"
"toctoc","Huechuraba","11-06-2020","House","TBD","0 m²","4.0","3.0","TBD","UF  6.690","https://www.toctoc.com/propiedades/compracorredorasr/casa/huechuraba/dentro-de-condominio-piscina-ga/1495227?o=resultado_lista_seo_info"
"toctoc","Huechuraba","18-05-2020","House","TBD","102 m²","4.0","2.0","TBD","UF  4.700","https://www.toctoc.com/propiedades/compracorredorasr/casa/huechuraba/increible-propiedad-en-sector-residencial-huechuraba-pedro-fontova/1481411?o=resultado_lista_seo_info"
"toctoc","Huechuraba","02-05-2020","House","TBD","120 m²","4.0","3.0","TBD","UF  6.690","https://www.toctoc.com/propiedades/compraparticularsr/casa/huechuraba/casa-en-condominio-en-pedro-fontova-con-el-sauce/1470943?o=resultado_lista_seo_info"
"toctoc","Nunoa","27-06-2020","Aparment","TBD","100 m²","3.0","2.0","TBD","UF  6.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/diagonal-oriente-vista-despejada-remodelado/1241754?o=resultado_lista_seo_info"
"toctoc","Nunoa","27-06-2020","Aparment","TBD","109 m²","4.0","3.0","TBD","UF  6.500","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/campus-oriente-chile-espana/1370622?o=resultado_lista_seo_info"
"toctoc","Nunoa","22-05-2020","Aparment","TBD","120 m²","3.0","3.0","TBD","UF  6.965","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/luminoso-y-amplio-dpto-cercano-a-plaza-nunoa/1483832?o=resultado_lista_seo_info"
"toctoc","Nunoa","29-05-2020","Aparment","TBD","100 m²","4.0","2.0","TBD","UF  4.900","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/jose-pedro-alessandri-rodrigo-de-araya-nuevo-los-alerces/1433683?o=resultado_lista_seo_info"
"toctoc","Nunoa","14-04-2020","Aparment","TBD","106 m²","4.0","2.0","TBD","$  120.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/villa-olimpica-precio-conversable/1280238?o=resultado_lista_seo_info"
"toctoc","Nunoa","22-04-2020","Aparment","TBD","105 m²","4.0","3.0","TBD","UF  6.500","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/irarrazaval-los-cerezos/1279134?o=resultado_lista_seo_info"
"toctoc","Nunoa","26-04-2020","Aparment","TBD","110 m²","3.0","2.0","TBD","UF  6.500","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/oportunidad-se-vende-comodo-departamento-3-h-2-b/1466573?o=resultado_lista_seo_info"
"toctoc","Nunoa","30-06-2020","Aparment","TBD","106 m²","4.0","0.0","TBD","UF  6.300","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/metro-chile-espana-jose-pedro-alelessandri/1507335?o=resultado_lista_seo_info"
"toctoc","Nunoa","30-06-2020","Aparment","TBD","0 m²","3.0","2.0","TBD","UF  6.900","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/metro-nuble/1507459?o=resultado_lista_seo_info"
"toctoc","Nunoa","19-04-2020","Aparment","TBD","0 m²","3.0","2.0","TBD","UF  6.950","https://www.toctoc.com/propiedades/compraparticularsr/departamento/nunoa/avenida-ossa-con-simon-bolivar-nunoa/1462274?o=resultado_lista_seo_info"
"toctoc","Nunoa","29-05-2020","Aparment","TBD","110 m²","3.0","2.0","TBD","UF  6.500","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/metro-villa-frei-simon-bolivar-diagonal-ote/919443?o=resultado_lista_seo_info"
"toctoc","Nunoa","15-05-2020","Aparment","TBD","110 m²","3.0","2.0","TBD","UF  6.150","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/brown-sur-plaza-nunoa-irarrazaval/1404772?o=resultado_lista_seo_info"
"toctoc","Nunoa","29-05-2020","Aparment","TBD","100 m²","3.0","2.0","TBD","UF  6.440","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/los-cerezos/1441059?o=resultado_lista_seo_info"
"toctoc","Nunoa","21-05-2020","Aparment","TBD","110 m²","4.0","3.0","TBD","UF  6.783","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/irarrazabal-pedro-torres/859790?o=resultado_lista_seo_info"
"toctoc","Nunoa","05-05-2020","Aparment","TBD","100 m²","3.0","2.0","TBD","UF  6.700","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/departamento-3-dormitorios-jose-domingo-canas/1472155?o=resultado_lista_seo_info"
"toctoc","Nunoa","23-06-2020","Aparment","TBD","0 m²","4.0","3.0","TBD","UF  6.950","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/av-ricardo-lyon-capitan-orella/1350763?o=resultado_lista_seo_info"
"toctoc","Nunoa","15-04-2020","Aparment","TBD","101 m²","3.0","2.0","TBD","UF  6.985","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/hernan-cortes-av-pedro-de-valdivia/1341760?o=resultado_lista_seo_info"
"toctoc","Nunoa","22-06-2020","Aparment","TBD","116 m²","3.0","2.0","TBD","UF  6.443,79","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/avda-salvador-avenida-grecia/1498224?o=resultado_lista_seo_info"
"toctoc","Nunoa","07-05-2020","Aparment","TBD","101 m²","3.0","2.0","TBD","UF  6.985","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/hernan-cortes-ricardo-lyon/1418582?o=resultado_lista_seo_info"
"toctoc","Nunoa","18-06-2020","Aparment","TBD","9.088 m²","3.0","2.0","TBD","UF  6.200","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/duble-almeyda/1499957?o=resultado_lista_seo_info"
"toctoc","Nunoa","06-05-2020","Aparment","TBD","0 m²","3.0","2.0","TBD","$  185.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/avenida-salvador-suarez-mujica/1410252?o=resultado_lista_seo_info"
"toctoc","Nunoa","22-06-2020","Aparment","TBD","110 m²","4.0","3.0","TBD","UF  6.400","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/exequiel-fernandez-jose-domingo-canas/1495025?o=resultado_lista_seo_info"
"toctoc","Nunoa","05-05-2020","Aparment","TBD","110 m²","3.0","2.0","TBD","$  168.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/nunoa/1459469?o=resultado_lista_seo_info"
"toctoc","Nunoa","28-06-2020","Aparment","TBD","103 m²","3.0","3.0","TBD","UF  6.426","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/simon-bolivar-estrella-solitaria/815471?o=resultado_lista_seo_info"
"toctoc","Nunoa","14-04-2020","Aparment","TBD","133 m²","5.0","3.0","TBD","UF  5.370","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/vic-mackena/1323312?o=resultado_lista_seo_info"
"toctoc","Nunoa","09-06-2020","Aparment","TBD","110 m²","3.0","2.0","TBD","UF  6.700","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/metro-nunoa/1463066?o=resultado_lista_seo_info"
"toctoc","Nunoa","23-06-2020","Aparment","TBD","106 m²","3.0","2.0","TBD","UF  6.200","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/se-vende-departamento-metro-nunoa/1413778?o=resultado_lista_seo_info"
"toctoc","Nunoa","09-06-2020","Aparment","TBD","129 m²","3.0","2.0","TBD","UF  6.090","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/jose-domingo-canas-metro-nunoa-remodelado/1420041?o=resultado_lista_seo_info"
"toctoc","Nunoa","26-06-2020","Aparment","TBD","108 m²","3.0","2.0","TBD","UF  7.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/francisco-de-villagra-finas-terminaciones-almagro/1182731?o=resultado_lista_seo_info"
"toctoc","Nunoa","25-04-2020","Aparment","TBD","0 m²","3.0","2.0","TBD","$  159.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/jorge-washington-simon-bolivar/1466168?o=resultado_lista_seo_info"
"toctoc","Nunoa","11-03-2020","House","TBD","0 m²","5.0","1.0","TBD","UF  6.838","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/pasaje-las-brumas/1441154?o=resultado_lista_seo_info"
"toctoc","Nunoa","30-06-2020","House","TBD","100 m²","3.0","1.0","TBD","$  120.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/casa-en-venta-3-dormitorios-villa-los-jardines-sector-ramon-cruz-nunoa/1507450?o=resultado_lista_seo_info"
"toctoc","Nunoa","07-09-2019","House","TBD","102 m²","4.0","2.0","TBD","$  200.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/casa-en-nunoa/1312362?o=resultado_lista_seo_info"
"toctoc","Nunoa","05-05-2020","House","TBD","0 m²","4.0","3.0","TBD","$  180.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/simon-bolivar-holanda/1459197?o=resultado_lista_seo_info"
"toctoc","Nunoa","06-02-2019","House","TBD","120 m²","4.0","4.0","TBD","$  140.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/casa-nunoa-metro-nuble/1171123?o=resultado_lista_seo_info"
"toctoc","Nunoa","24-10-2018","House","TBD","151 m²","3.0","2.0","TBD","$  200.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/casa-en-jose-domingo-canas-nunoa/1105108?o=resultado_lista_seo_info"
"toctoc","Nunoa","20-01-2020","House","TBD","110 m²","4.0","2.0","TBD","UF  6.650","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/en-venta-excelente-departamento-en-nunoa/1403896?o=resultado_lista_seo_info"
"toctoc","Nunoa","19-03-2020","House","TBD","110 m²","4.0","2.0","TBD","$  115.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/venta-casa-en-nunoa-metro-nuble/1447686?o=resultado_lista_seo_info"
"toctoc","Nunoa","24-04-2020","House","TBD","0 m²","4.0","3.0","TBD","UF  6.347","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/grecia-portal-nunoa/1465967?o=resultado_lista_seo_info"
"toctoc","Nunoa","25-06-2020","House","TBD","110 m²","4.0","3.0","TBD","$  115.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/se-vende-casa-en-nunoa-metro-nuble/1504962?o=resultado_lista_seo_info"
"toctoc","Nunoa","03-03-2020","House","TBD","0 m²","3.0","4.0","TBD","$  163.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/vendo-preciosa-casa-cerca-metros-plaza-egana-y-los-orientales/1334268?o=resultado_lista_seo_info"
"toctoc","Nunoa","24-03-2020","House","TBD","0 m²","4.0","2.0","TBD","UF  4.200","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/lo-encalada/1449931?o=resultado_lista_seo_info"
"toctoc","Nunoa","31-08-2019","House","TBD","0 m²","3.0","2.0","TBD","UF  6.769","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/premio-nobel-jose-pedro-alessandri/1305661?o=resultado_lista_seo_info"
"toctoc","Nunoa","25-06-2020","House","TBD","146 m²","6.0","2.0","TBD","UF  5.600","https://www.toctoc.com/propiedades/compraparticularsr/casa/nunoa/marathon-1836-nunoa/1505081?o=resultado_lista_seo_info"
"toctoc","Nunoa","27-06-2020","House","TBD","0 m²","4.0","2.0","TBD","UF  5.924","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/alonso-de-ercilla/1451926?o=resultado_lista_seo_info"
"toctoc","Nunoa","18-05-2020","House","TBD","0 m²","3.0","1.0","TBD","$  184.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/161-295-venta-casa-av-duble-almeyda-colegio-san-agustin-nunoa-3d1b/1481579?o=resultado_lista_seo_info"
"toctoc","Nunoa","30-10-2019","House","TBD","103 m²","4.0","2.0","TBD","$  160.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/excelente-propiedad-nunoa/1346198?o=resultado_lista_seo_info"
"toctoc","Nunoa","22-03-2020","House","TBD","0 m²","5.0","4.0","TBD","UF  6.500","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/campoamor-holanda/1448997?o=resultado_lista_seo_info"
"toctoc","Nunoa","27-04-2020","House","TBD","0 m²","4.0","3.0","TBD","UF  6.352","https://www.toctoc.com/propiedades/compracorredorasr/casa/nunoa/vicuna-mackena/1466812?o=resultado_lista_seo_info"
"toctoc","Providencia","21-04-2020","Aparment","TBD","0 m²","5.0","2.0","TBD","$  170.000.000","https://www.toctoc.com/propiedades/compraparticularsr/departamento/providencia/av-seminario-providencia-29-437-providencia/1463212?o=resultado_lista_seo_info"
"toctoc","Providencia","03-07-2020","Aparment","TBD","140 m²","3.0","2.0","TBD","UF  6.970","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/lota/1492670?o=resultado_lista_seo_info"
"toctoc","Providencia","05-05-2020","Aparment","TBD","117 m²","3.0","3.0","TBD","$  200.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/lyon-carlos-antunez/831386?o=resultado_lista_seo_info"
"toctoc","Providencia","02-07-2020","Aparment","TBD","103 m²","3.0","2.0","TBD","$  170.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/metro-santa-isabel-vicuna-mackenna/1508379?o=resultado_lista_seo_info"
"toctoc","Providencia","11-05-2020","Aparment","TBD","110 m²","3.0","3.0","TBD","$  195.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/ramon-carnicer-santa-isabel/1291428?o=resultado_lista_seo_info"
"toctoc","Providencia","27-04-2020","Aparment","TBD","0 m²","3.0","3.0","TBD","$  195.000.000","https://www.toctoc.com/propiedades/compraparticularsr/departamento/providencia/llewellyn-jones-1567-providencia/1466802?o=resultado_lista_seo_info"
"toctoc","Providencia","30-04-2020","Aparment","TBD","104 m²","3.0","2.0","TBD","UF  6.580","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/francisco-bilbao-con-ricardo-lyon/1469800?o=resultado_lista_seo_info"
"toctoc","Providencia","10-06-2020","Aparment","TBD","114 m²","3.0","2.0","TBD","$  120.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/providencia-carlos-antunez/1469694?o=resultado_lista_seo_info"
"toctoc","Providencia","11-05-2020","Aparment","TBD","110 m²","3.0","3.0","TBD","$  198.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/parque-bustamante/1244590?o=resultado_lista_seo_info"
"toctoc","Providencia","10-05-2020","Aparment","TBD","0 m²","3.0","2.0","TBD","UF  5.900","https://www.toctoc.com/propiedades/compraparticularsr/departamento/providencia/departamento-metro-salvador/1476601?o=resultado_lista_seo_info"
"toctoc","Providencia","07-05-2020","Aparment","TBD","127 m²","4.0","3.0","TBD","UF  6.990","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/av-manuel-montt-av-francisco-bilbao/1442249?o=resultado_lista_seo_info"
"toctoc","Providencia","03-05-2020","Aparment","TBD","101 m²","4.0","2.0","TBD","$  165.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/amplio-depto-de-101-m2-4-habitaciones-2-banos-en-providencia-cercano-a-la-comuna-de-las-condes/1471349?o=resultado_lista_seo_info"
"toctoc","Providencia","20-06-2020","Aparment","TBD","130 m²","3.0","2.0","TBD","$  199.990.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/lota-holanda/1500815?o=resultado_lista_seo_info"
"toctoc","Providencia","24-04-2020","Aparment","TBD","140 m²","4.0","2.0","TBD","UF  5.700","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/miguel-claro-bilbao/1465443?o=resultado_lista_seo_info"
"toctoc","Providencia","12-06-2020","Aparment","TBD","111 m²","3.0","2.0","TBD","UF  7.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/av-providencia-piso-parquet/1299690?o=resultado_lista_seo_info"
"toctoc","Providencia","10-06-2020","Aparment","TBD","130 m²","3.0","2.0","TBD","$  200.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/departamento-3d-2b-en-providencia-manuel-montt/1494746?o=resultado_lista_seo_info"
"toctoc","Providencia","29-04-2020","Aparment","TBD","122 m²","3.0","2.0","TBD","UF  6.280","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/av-condell-vaticano-chico-remodelado/1468986?o=resultado_lista_seo_info"
"toctoc","Providencia","11-05-2020","Aparment","TBD","117 m²","3.0","2.0","TBD","$  175.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/bilbao-holanda/1437301?o=resultado_lista_seo_info"
"toctoc","Providencia","23-06-2020","Aparment","TBD","140 m²","3.0","3.0","TBD","$  180.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/pedro-de-valdivia-carlos-antunez/1503521?o=resultado_lista_seo_info"
"toctoc","Providencia","01-06-2020","Aparment","TBD","130 m²","3.0","2.0","TBD","UF  7.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/bosque-norte-carlos-antunez-el-bosque/1489910?o=resultado_lista_seo_info"
"toctoc","Providencia","17-04-2020","Aparment","TBD","114 m²","3.0","3.0","TBD","UF  6.900","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/chile-espana-av-holanda/1461363?o=resultado_lista_seo_info"
"toctoc","Providencia","20-06-2020","Aparment","TBD","122 m²","4.0","3.0","TBD","UF  6.235","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/condell/1500794?o=resultado_lista_seo_info"
"toctoc","Providencia","12-05-2020","Aparment","TBD","118 m²","3.0","2.0","TBD","UF  6.100","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/av-francisco-bilbao-plaza-de-la-alcaldesa-metro-ines-de-suarez/1477906?o=resultado_lista_seo_info"
"toctoc","Providencia","28-05-2020","Aparment","TBD","110 m²","4.0","3.0","TBD","$  170.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/departamento-providencia/1487267?o=resultado_lista_seo_info"
"toctoc","Providencia","11-05-2020","Aparment","TBD","135 m²","4.0","2.0","TBD","UF  6.975","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/diego-de-velasquez/1344758?o=resultado_lista_seo_info"
"toctoc","Providencia","18-04-2020","Aparment","TBD","100 m²","3.0","2.0","TBD","UF  6.700","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/seminario-juana-de-lestonac/1461851?o=resultado_lista_seo_info"
"toctoc","Providencia","05-05-2020","Aparment","TBD","130 m²","4.0","3.0","TBD","UF  6.950","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/avenida-providencia-con-thayer-ojeda/1472659?o=resultado_lista_seo_info"
"toctoc","Providencia","05-05-2020","Aparment","TBD","111 m²","3.0","2.0","TBD","UF  6.650","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/providencia-los-leones-holanda/1316944?o=resultado_lista_seo_info"
"toctoc","Providencia","27-06-2020","Aparment","TBD","117 m²","3.0","3.0","TBD","UF  5.990","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/seminario-vaticano-chico/1384322?o=resultado_lista_seo_info"
"toctoc","Providencia","02-07-2020","Aparment","TBD","100 m²","3.0","2.0","TBD","$  170.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/providencia/metro-santa-isabel/1508484?o=resultado_lista_seo_info"
"toctoc","Providencia","09-04-2020","House","TBD","0 m²","7.0","1.0","TBD","UF  6.500","https://www.toctoc.com/propiedades/compracorredorasr/casa/providencia/salvador-donoso-en-zona-tipica-de-bellavista/1456965?o=resultado_lista_seo_info"
"toctoc","Providencia","29-11-2019","House","TBD","0 m²","8.0","1.0","TBD","$  185.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/providencia/salvador-donoso/1367400?o=resultado_lista_seo_info"
"toctoc","Las Condes","14-10-2019","Aparment","TBD","107 m²","4.0","3.0","TBD","UF  6.950","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/pontevedra/1336075?o=resultado_lista_seo_info"
"toctoc","Las Condes","19-06-2020","Aparment","TBD","108 m²","3.0","3.0","TBD","UF  6.900","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/alcantara-colon/1500584?o=resultado_lista_seo_info"
"toctoc","Las Condes","28-11-2019","Aparment","TBD","114 m²","3.0","2.0","TBD","UF  6.895","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/marco-polo-monte-alegre/1365804?o=resultado_lista_seo_info"
"toctoc","Las Condes","26-04-2020","Aparment","TBD","100 m²","3.0","2.0","TBD","UF  6.534","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/colon-rotanda-atenas/1466534?o=resultado_lista_seo_info"
"toctoc","Las Condes","27-06-2020","Aparment","TBD","106 m²","3.0","2.0","TBD","UF  6.950","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/av-americo-vespucio-sur/1486589?o=resultado_lista_seo_info"
"toctoc","Las Condes","22-03-2020","Aparment","TBD","112 m²","4.0","3.0","TBD","UF  6.500","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/fontana-rosa-hernando-de-magallanes/1448967?o=resultado_lista_seo_info"
"toctoc","Las Condes","25-11-2019","Aparment","TBD","0 m²","4.0","3.0","TBD","UF  6.700","https://www.toctoc.com/propiedades/compraparticularsr/departamento/las-condes/cuarto-centenario-1650-las-condes/1361969?o=resultado_lista_seo_info"
"toctoc","Las Condes","16-04-2020","Aparment","TBD","0 m²","3.0","2.0","TBD","UF  6.900","https://www.toctoc.com/propiedades/compraparticularsr/departamento/las-condes/martin-alonso-pinzon-las-condes/1396472?o=resultado_lista_seo_info"
"toctoc","Las Condes","18-04-2019","Aparment","TBD","110 m²","3.0","3.0","TBD","UF  6.900","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/carlos-alvarado-vespucio/1216605?o=resultado_lista_seo_info"
"toctoc","Las Condes","22-11-2019","Aparment","TBD","0 m²","3.0","3.0","TBD","$  165.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/iv-centenario-con-parque-interiores-bilbao-mall-portal-la-reina-los-dominicos/1360213?o=resultado_lista_seo_info"
"toctoc","Las Condes","08-06-2020","Aparment","TBD","114 m²","3.0","2.0","TBD","UF  6.895","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/marco-polo-monte-alegre/1493318?o=resultado_lista_seo_info"
"toctoc","Las Condes","25-09-2019","Aparment","TBD","120 m²","3.0","3.0","TBD","UF  6.990","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/mall-sport-plaza-san-enrique/1323149?o=resultado_lista_seo_info"
"toctoc","Las Condes","nan","Aparment","TBD","nan","nan","nan","TBD","nan","https://www.toctoc.com/propiedades/compranuevo/departamento/las-condes/edificio-zamora-3221/1434486?o=resultado_lista_seo_info"
"toctoc","Las Condes","07-02-2020","Aparment","TBD","120 m²","4.0","3.0","TBD","UF  6.900","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/pontevedra-nor-oriente/1417737?o=resultado_lista_seo_info"
"toctoc","Las Condes","19-01-2020","Aparment","TBD","120 m²","3.0","2.0","TBD","UF  6.200","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/vespucio-metro-escuela-militar/1403605?o=resultado_lista_seo_info"
"toctoc","Las Condes","17-06-2019","Aparment","TBD","0 m²","3.0","2.0","TBD","$  190.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/hermoso-y-amplio-departamento-en-las-condes/1252877?o=resultado_lista_seo_info"
"toctoc","Las Condes","nan","Aparment","TBD","nan","nan","nan","TBD","nan","https://www.toctoc.com/propiedades/compranuevo/departamento/las-condes/edificio-victor-rae/1438059?o=resultado_lista_seo_info"
"toctoc","Las Condes","nan","Aparment","TBD","nan","nan","nan","TBD","nan","https://www.toctoc.com/propiedades/compranuevo/departamento/las-condes/eco-tempo/512538?o=resultado_lista_seo_info"
"toctoc","Las Condes","03-06-2020","Aparment","TBD","105 m²","3.0","2.0","TBD","$  170.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/sebastian-elcano-colon/1327830?o=resultado_lista_seo_info"
"toctoc","Las Condes","nan","Aparment","TBD","nan","nan","nan","TBD","nan","https://www.toctoc.com/propiedades/compranuevo/departamento/las-condes/isa-pinzon/722164?o=resultado_lista_seo_info"
"toctoc","Las Condes","16-10-2018","Aparment","TBD","110 m²","4.0","3.0","TBD","UF  7.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/departamento-las-condes/1100407?o=resultado_lista_seo_info"
"toctoc","Las Condes","09-03-2020","Aparment","TBD","0 m²","3.0","3.0","TBD","UF  5.900","https://www.toctoc.com/propiedades/compraparticularsr/departamento/las-condes/iv-centenario-las-condes/1439746?o=resultado_lista_seo_info"
"toctoc","Las Condes","05-07-2020","Aparment","TBD","0 m²","3.0","2.0","TBD","UF  6.100","https://www.toctoc.com/propiedades/compraparticularsr/departamento/las-condes/av-americo-vespucio-escuela-militar-las-condes/1510667?o=resultado_lista_seo_info"
"toctoc","Las Condes","26-02-2020","Aparment","TBD","120 m²","4.0","3.0","TBD","UF  6.900","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/pontevedra-nor-oriente/1430047?o=resultado_lista_seo_info"
"toctoc","Las Condes","nan","Aparment","TBD","nan","nan","nan","TBD","nan","https://www.toctoc.com/propiedades/compranuevo/departamento/las-condes/isa-mayecura/588465?o=resultado_lista_seo_info"
"toctoc","Las Condes","12-05-2020","Aparment","TBD","0 m²","3.0","2.0","TBD","UF  6.300","https://www.toctoc.com/propiedades/compraparticularsr/departamento/las-condes/francisco-bilbao-8080-las-condes/1478168?o=resultado_lista_seo_info"
"toctoc","Las Condes","06-12-2019","Aparment","TBD","107 m²","3.0","2.0","TBD","UF  6.950","https://www.toctoc.com/propiedades/compracorredorasr/departamento/las-condes/pontevedra/1373530?o=resultado_lista_seo_info"
"toctoc","Las Condes","nan","Aparment","TBD","nan","nan","nan","TBD","nan","https://www.toctoc.com/propiedades/compranuevo/departamento/las-condes/edificio-porta-pinzon/1186693?o=resultado_lista_seo_info"
"toctoc","Las Condes","10-01-2020","House","TBD","112 m²","4.0","2.0","TBD","$  160.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/las-condes/francisca/1396509?o=resultado_lista_seo_info"
"toctoc","Las Condes","15-04-2020","House","TBD","0 m²","3.0","0.0","TBD","$  198.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/las-condes/rotonda-atenas/1459652?o=resultado_lista_seo_info"
