Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","las condes","13/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","195","170","3","3","3","1","1","14500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5717541-colegio-aleman-oscar-tenhann-uda#position=32&type=item&tracking_id=bc557f23-440c-438e-81ac-1a44314640e9"
"portal inmobiliario","rm","las condes","18/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","115","99","3","3","1","1","1","8000","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5724922-av-cristobal-colon-felix-de-amesti-av-americo-vespucio-uda#position=35&type=item&tracking_id=f2b208bf-6a82-4746-91a5-62a916018adf"
"portal inmobiliario","rm","vitacura","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","170","140","4","4","2","1","1","13850","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5724048-el-arcangel-las-hualtatas-0-uda#position=23&type=item&tracking_id=5b927d6b-2d3c-4a64-82e9-6c5b7b759150"
"portal inmobiliario","rm","recoleta","14/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","57","57","3","1","1","0","0","2110","https://www.portalinmobiliario.com/venta/departamento/recoleta-metropolitana/5718229-los-flamencos-2450-uda#position=2&type=item&tracking_id=524217f3-e211-41b9-9313-eadace72981d"
"portal inmobiliario","rm","santiago","14/07/2020","aparment","usada","-16","Done","-16","80000","-16","N","56","54","2","2","1","0","1","3200","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5718571-moneda-1617-departamento-1510-uda#position=49&type=item&tracking_id=dd31e79d-f174-4687-b513-02cf5440e3c0"
"portal inmobiliario","rm","la florida","18/07/2020","aparment","usada","-16","Done","-16","-16","7","N","66930","61050","2","2","1","0","0","4200","https://www.portalinmobiliario.com/mlc-537066294-avenida-vicuna-mackenna-poniente-6839-la-florida-chile-_jm#position=34&type=item&tracking_id=b4643808-5b79-423b-b71e-66c0eda8f4af"
"portal inmobiliario","rm","lo prado","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","Y","27","27","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723774-santa-petronila-uda#position=39&type=item&tracking_id=2871ab16-0b71-44d2-9814-160b89f30d30"
"portal inmobiliario","rm","lo barnechea","14/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","82","65","2","2","1","1","1","7450","https://www.portalinmobiliario.com/mlc-536689008-calle-robles-calle-del-candil-_jm#position=8&type=item&tracking_id=297c6311-803f-4487-9ca3-60fbbc0e9c98"
"portal inmobiliario","rm","las condes","13/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","134","110","3","3","0","1","0","10300","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5537792-rosa-ohiggins-uda#position=40&type=item&tracking_id=2cfd75f3-0af5-446b-87f4-05162c454914"
"portal inmobiliario","rm","santiago","16/07/2020","aparment","usada","-16","Done","-16","30000","-16","Y","52","48","1","1","1","0","1","2152","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5721961-presidente-balmaceda-2170-uda#position=39&type=item&tracking_id=ac8d6244-7835-4611-a4bb-0c0bb613d63d"
"portal inmobiliario","rm","las condes","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","161","146","5","4","2","1","1","13500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5723013-amplio-moderno-4-dorms-servicio-bano-visita-metro-alcantara-uda#position=49&type=item&tracking_id=4bea0174-a997-450d-a8bc-4cc27c8393d3"
"portal inmobiliario","rm","estacion central","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","Y","44","44","2","1","0","1","0","2658","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723747-buzo-sobenes-uda#position=50&type=item&tracking_id=2871ab16-0b71-44d2-9814-160b89f30d30"
"portal inmobiliario","rm","las condes","15/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","160","160","2","2","1","1","0","15700","https://www.portalinmobiliario.com/mlc-536708936-departamento-en-venta-club-de-golf-los-leones-_jm#position=36&type=item&tracking_id=3c7cdc27-6fb8-461a-beba-cdea3cfc12ad"
"portal inmobiliario","rm","las condes","15/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","76","70","2","2","1","1","0","6300","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5720486-metro-manquehue-uda#position=27&type=item&tracking_id=caeef881-25ea-4a1f-9476-4b991f45af80"
"portal inmobiliario","rm","lo prado","13/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","50","50","2","1","0","0","0","1388","https://www.portalinmobiliario.com/venta/departamento/lo-prado-metropolitana/5717821-los-copihues-5559-departamento-24-uda#position=27&type=item&tracking_id=8c362fb5-e56c-420f-ba13-7b17e458913f"
"portal inmobiliario","rm","las condes","14/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","106","96","2","2","1","1","0","8200","https://www.portalinmobiliario.com/mlc-536680432-departamento-en-venta-de-2-dormitorios-en-las-condes-_jm#position=11&type=item&tracking_id=6d0f6ccc-ec2e-4767-874d-f21ee53f43cc"
"portal inmobiliario","rm","las condes","14/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","225","183","3","3","1","1","0","15500","https://www.portalinmobiliario.com/mlc-536680560-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm#position=19&type=item&tracking_id=1a990f0a-47e1-44d5-a0cf-760e1e413a36"
"portal inmobiliario","rm","las condes","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","118","118","3","3","1","1","1","12500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5429856-estocolmo-metro-apumanque-uda#position=22&type=item&tracking_id=a014fccd-0ed8-473b-b46f-74dbd99e506f"
"portal inmobiliario","rm","providencia","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","95","90","3","2","1","1","1","7450","https://www.portalinmobiliario.com/mlc-537041973-departamento-en-venta-de-3-dorm-en-providencia-_jm#position=15&type=item&tracking_id=8a3a7166-f538-4136-9502-a5d366f49e35"
"portal inmobiliario","rm","las condes","14/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","311","245","4","3","0","1","0","20800","https://www.portalinmobiliario.com/mlc-536680482-departamento-en-venta-de-4-dormitorios-en-las-condes-_jm#position=43&type=item&tracking_id=1a990f0a-47e1-44d5-a0cf-760e1e413a36"
"portal inmobiliario","rm","estacion central","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","Y","28","28","1","1","0","0","1","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723748-avenida-las-rejas-norte-uda#position=49&type=item&tracking_id=2871ab16-0b71-44d2-9814-160b89f30d30"
"portal inmobiliario","rm","las condes","16/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","80","-16","2","2","1","1","1","7400","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5722101-las-condes-region-metropolitana-de-sant-uda#position=8&type=item&tracking_id=ac8d6244-7835-4611-a4bb-0c0bb613d63d"
"portal inmobiliario","rm","providencia","13/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","122","103","4","3","0","1","0","6235","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5676817-condell-uda#position=29&type=item&tracking_id=2cfd75f3-0af5-446b-87f4-05162c454914"
"portal inmobiliario","rm","vitacura","13/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","155","130","2","2","1","1","0","11900","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5716822-escriva-de-balaguermanquehue-c_256476-uda#position=2&type=item&tracking_id=051c6d41-e3a4-484e-9853-bf1660c8a3aa"
"portal inmobiliario","rm","lo prado","17/07/2020","aparment","usada","-16","Done","-16","-16","-16","Y","29","29","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723779-santa-petronila-uda#position=35&type=item&tracking_id=2871ab16-0b71-44d2-9814-160b89f30d30"
"portal inmobiliario","rm","santiago","18/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","40","40","1","1","0","0","0","2013","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5724610-santa-rosa-marcoleta-uda#position=29&type=item&tracking_id=309f3132-bcba-4363-9123-0ac3b9c6d81d"
"portal inmobiliario","rm","providencia","14/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","149","95","3","3","1","1","0","7000","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5719882-precioso-silencioso-con-jardin-a-pasos-metro-tobalaba-uda#position=21&type=item&tracking_id=a09bd7af-c293-477e-bbaf-6280f715e714"
"portal inmobiliario","rm","lo barnechea","13/07/2020","aparment","usada","-16","Done","-16","-16","-16","N","200","180","4","3","2","1","0","14800","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5717458-duplex-con-vistas-jardin-la-dehesa-uda#position=43&type=item&tracking_id=bc557f23-440c-438e-81ac-1a44314640e9"
