snap_dt,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
20200723,portal inmobiliario,rm,quinta normal,house,usada,160TO170,1,169,169,169,922,922,922,14600,14600,14600,86,86,86,4727,4727,4727,323,323,323
20200721,portal inmobiliario,rm,quinta normal,house,usada,170TO180,1,178,178,178,339,339,339,6319,6319,6319,36,36,36,3628,3628,3628,574,574,574
20200718,portal inmobiliario,rm,quinta normal,house,usada,170TO180,1,178,178,178,339,339,339,6319,6319,6319,36,36,36,3628,3628,3628,574,574,574
20200718,portal inmobiliario,rm,quinta normal,house,usada,190TO2H,1,200,200,200,200,200,200,4513,4513,4513,23,23,23,1763,1763,1763,390,390,390
20200721,portal inmobiliario,rm,quinta normal,house,usada,80TO90,2,65,70,68,126,275,201,2600,3819,3210,40,55,48,796,2195,1496,306,574,440
20200725,portal inmobiliario,rm,quinta normal,house,usada,80TO90,1,70,70,70,275,275,275,3819,3819,3819,55,55,55,2195,2195,2195,574,574,574
20200718,portal inmobiliario,rm,quinta normal,house,usada,80TO90,2,65,90,78,126,200,163,2256,2600,2428,25,40,33,796,2032,1414,306,900,603
20200723,portal inmobiliario,rm,quinta normal,house,usada,80TO90,2,65,70,68,126,275,201,2600,3819,3210,40,55,48,796,2195,1496,306,574,440
20200724,portal inmobiliario,rm,quinta normal,house,usada,80TO90,1,70,70,70,275,275,275,3819,3819,3819,55,55,55,2195,2195,2195,574,574,574
20200725,portal inmobiliario,rm,quinta normal,house,usada,90TO100,1,98,98,98,380,380,380,12152,12152,12152,124,124,124,1593,1593,1593,131,131,131
20200721,portal inmobiliario,rm,quinta normal,house,usada,90TO100,1,98,98,98,380,380,380,12152,12152,12152,124,124,124,1593,1593,1593,131,131,131
20200723,portal inmobiliario,rm,quinta normal,house,usada,90TO100,1,98,98,98,380,380,380,12152,12152,12152,124,124,124,1593,1593,1593,131,131,131
20200724,portal inmobiliario,rm,quinta normal,house,usada,90TO100,1,98,98,98,380,380,380,12152,12152,12152,124,124,124,1593,1593,1593,131,131,131
20200725,portal inmobiliario,rm,recoleta,aparment,usada,120TO130,1,128,128,128,178,178,178,10875,10875,10875,85,85,85,2294,2294,2294,210,210,210
20200724,portal inmobiliario,rm,recoleta,aparment,usada,120TO130,1,128,128,128,178,178,178,10875,10875,10875,85,85,85,2294,2294,2294,210,210,210
20200721,portal inmobiliario,rm,recoleta,aparment,usada,80TO90,8,32,74,56,38,78,61,2150,4600,3241,42,67,60,239,1096,685,99,333,209
20200718,portal inmobiliario,rm,recoleta,aparment,usada,80TO90,12,32,74,58,57,78,62,2083,4600,2909,37,67,52,410,1096,721,169,333,256
20200725,portal inmobiliario,rm,recoleta,aparment,usada,80TO90,12,36,81,53,38,114,59,1800,4490,2903,41,67,56,196,1191,547,78,333,178
20200724,portal inmobiliario,rm,recoleta,aparment,usada,80TO90,9,36,81,55,38,84,56,2400,4490,2905,41,67,56,196,1191,514,78,333,165
20200723,portal inmobiliario,rm,recoleta,aparment,usada,80TO90,8,32,81,52,38,84,58,2150,4490,3080,42,67,61,239,1191,628,99,333,199
20200725,portal inmobiliario,rm,recoleta,house,usada,100TO110,2,108,108,108,185,185,185,5000,6000,5500,46,56,51,1312,1312,1312,218,262,240
20200724,portal inmobiliario,rm,recoleta,house,usada,100TO110,1,108,108,108,185,185,185,6000,6000,6000,56,56,56,1312,1312,1312,218,218,218
20200725,portal inmobiliario,rm,recoleta,house,usada,120TO130,1,122,122,122,162,162,162,4166,4166,4166,34,34,34,1508,1508,1508,361,361,361
20200724,portal inmobiliario,rm,recoleta,house,usada,120TO130,1,122,122,122,162,162,162,4166,4166,4166,34,34,34,1508,1508,1508,361,361,361
20200725,portal inmobiliario,rm,recoleta,house,usada,140TO150,1,148,148,148,199,199,199,3330,3330,3330,22,22,22,2764,2764,2764,830,830,830
20200724,portal inmobiliario,rm,recoleta,house,usada,140TO150,1,148,148,148,199,199,199,3330,3330,3330,22,22,22,2764,2764,2764,830,830,830
20200723,portal inmobiliario,rm,recoleta,house,usada,140TO150,1,148,148,148,199,199,199,3330,3330,3330,22,22,22,2764,2764,2764,830,830,830
20200721,portal inmobiliario,rm,recoleta,house,usada,160TO170,1,170,170,170,210,210,210,5220,5220,5220,31,31,31,1942,1942,1942,372,372,372
20200724,portal inmobiliario,rm,recoleta,house,usada,160TO170,1,170,170,170,210,210,210,5220,5220,5220,31,31,31,1942,1942,1942,372,372,372
20200723,portal inmobiliario,rm,recoleta,house,usada,160TO170,1,170,170,170,210,210,210,5220,5220,5220,31,31,31,1942,1942,1942,372,372,372
20200718,portal inmobiliario,rm,recoleta,house,usada,180TO190,1,181,181,181,313,313,313,7250,7250,7250,40,40,40,4326,4326,4326,596,596,596
20200721,portal inmobiliario,rm,recoleta,house,usada,180TO190,1,181,181,181,313,313,313,7250,7250,7250,40,40,40,4326,4326,4326,596,596,596
20200723,portal inmobiliario,rm,recoleta,house,usada,180TO190,1,181,181,181,313,313,313,7250,7250,7250,40,40,40,4326,4326,4326,596,596,596
20200724,portal inmobiliario,rm,recoleta,house,usada,2HTO250,1,218,218,218,339,339,339,14304,14304,14304,66,66,66,3293,3293,3293,230,230,230
20200724,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
20200725,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
20200723,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
20200718,portal inmobiliario,rm,recoleta,house,usada,80TO90,2,65,80,73,134,160,147,3645,4340,3993,54,56,55,889,927,908,213,243,228
20200723,portal inmobiliario,rm,recoleta,house,usada,80TO90,2,70,80,75,95,160,128,2013,4340,3177,29,54,42,927,1011,969,213,502,358
20200724,portal inmobiliario,rm,recoleta,house,usada,80TO90,1,70,70,70,95,95,95,2013,2013,2013,29,29,29,1011,1011,1011,502,502,502
20200721,portal inmobiliario,rm,recoleta,house,usada,80TO90,2,65,80,73,134,160,147,3645,4340,3993,54,56,55,889,927,908,213,243,228
20200725,portal inmobiliario,rm,recoleta,house,usada,80TO90,1,70,70,70,95,95,95,2013,2013,2013,29,29,29,1011,1011,1011,502,502,502
20200721,portal inmobiliario,rm,recoleta,house,usada,90TO100,4,94,100,97,160,459,243,3645,6390,4523,36,67,47,1156,2682,1962,297,641,440
20200725,portal inmobiliario,rm,recoleta,house,usada,90TO100,2,95,98,97,160,459,310,3888,6390,5139,40,67,54,1156,2682,1919,297,419,358
20200724,portal inmobiliario,rm,recoleta,house,usada,90TO100,1,95,95,95,459,459,459,6390,6390,6390,67,67,67,2682,2682,2682,419,419,419
20200723,portal inmobiliario,rm,recoleta,house,usada,90TO100,4,94,100,97,160,459,243,3645,6390,4523,36,67,47,1156,2682,1962,297,641,440
20200718,portal inmobiliario,rm,recoleta,house,usada,90TO100,3,94,100,98,160,180,171,3645,4166,3900,36,44,40,1156,2337,1722,297,641,447
20200724,portal inmobiliario,rm,recoleta,house,usada,LT30,1,1,1,1,200,200,200,3125,3125,3125,3125,3125,3125,924,924,924,295,295,295
20200725,portal inmobiliario,rm,recoleta,house,usada,LT30,1,1,1,1,200,200,200,3125,3125,3125,3125,3125,3125,924,924,924,295,295,295
20200721,portal inmobiliario,rm,renca,aparment,usada,80TO90,2,48,50,49,48,50,49,1250,1944,1597,26,39,33,540,562,551,289,432,361
20200723,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,48,48,48,48,48,48,1250,1250,1250,26,26,26,540,540,540,432,432,432
20200724,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,48,48,48,48,48,48,1250,1250,1250,26,26,26,540,540,540,432,432,432
20200718,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,50,50,50,50,50,50,1944,1944,1944,39,39,39,562,562,562,289,289,289
20200725,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,48,48,48,48,48,48,1250,1250,1250,26,26,26,540,540,540,432,432,432
20200725,portal inmobiliario,rm,renca,house,usada,80TO90,1,64,64,64,128,128,128,2880,2880,2880,45,45,45,800,800,800,277,277,277
20200724,portal inmobiliario,rm,renca,house,usada,80TO90,2,64,90,77,119,128,124,2326,2880,2603,26,45,36,800,875,838,277,376,327
20200718,portal inmobiliario,rm,renca,house,usada,80TO90,1,85,85,85,110,110,110,2361,2361,2361,28,28,28,976,976,976,413,413,413
20200723,portal inmobiliario,rm,renca,house,usada,80TO90,2,85,90,88,110,119,115,2326,2361,2344,26,28,27,875,976,926,376,413,395
20200721,portal inmobiliario,rm,renca,house,usada,80TO90,2,85,90,88,110,119,115,2326,2361,2344,26,28,27,875,976,926,376,413,395
20200718,portal inmobiliario,rm,renca,house,usada,90TO100,1,98,98,98,98,98,98,1510,1510,1510,15,15,15,1024,1024,1024,678,678,678
20200723,portal inmobiliario,rm,san bernardo,aparment,usada,130TO140,1,131,131,131,141,141,141,4200,4200,4200,32,32,32,2598,2598,2598,618,618,618
20200725,portal inmobiliario,rm,san bernardo,aparment,usada,130TO140,1,131,131,131,141,141,141,4200,4200,4200,32,32,32,2598,2598,2598,618,618,618
20200724,portal inmobiliario,rm,san bernardo,aparment,usada,130TO140,1,131,131,131,141,141,141,4200,4200,4200,32,32,32,2598,2598,2598,618,618,618
20200721,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,3,47,75,59,47,75,59,1003,3570,1999,21,48,32,434,918,608,257,432,340
20200723,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,4,47,75,55,47,75,55,1003,3570,1846,21,48,32,387,918,546,227,432,329
20200724,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,5,47,74,55,47,79,56,1003,3620,1772,21,49,31,387,1083,564,227,432,338
20200724,portal inmobiliario,rm,san bernardo,aparment,nueva,80TO90,2,31,31,31,33,63,48,1535,1535,1535,50,50,50,230,580,405,149,377,263
20200723,portal inmobiliario,rm,san bernardo,aparment,nueva,80TO90,2,31,31,31,33,63,48,1535,1535,1535,50,50,50,230,580,405,149,377,263
20200718,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,2,54,75,65,54,75,65,1423,3570,2497,26,48,37,472,918,695,257,331,294
20200721,portal inmobiliario,rm,san bernardo,aparment,nueva,80TO90,3,31,31,31,33,63,45,1567,1567,1567,51,51,51,230,580,398,146,370,254
20200725,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,4,48,75,62,48,79,63,1111,3620,2501,23,49,39,387,1083,708,227,399,296
20200721,portal inmobiliario,rm,san bernardo,house,usada,100TO110,4,109,110,110,123,250,179,1732,5695,3659,16,52,34,1163,2156,1674,315,683,528
20200724,portal inmobiliario,rm,san bernardo,house,usada,100TO110,4,104,110,108,123,290,189,1732,5790,3882,16,56,37,1163,2914,1863,315,683,543
20200725,portal inmobiliario,rm,san bernardo,house,usada,100TO110,4,104,110,108,123,290,189,1732,5790,3882,16,56,37,1163,2914,1863,315,683,543
20200718,portal inmobiliario,rm,san bernardo,house,usada,100TO110,3,109,110,110,140,250,194,4166,5695,4921,38,52,45,1558,2156,1837,315,440,376
20200723,portal inmobiliario,rm,san bernardo,house,usada,100TO110,5,109,110,110,123,250,181,1732,5695,4067,16,52,38,1163,2156,1698,315,683,485
20200723,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,115,120,118,145,280,213,3020,3611,3316,25,31,28,1514,1664,1589,419,550,485
20200718,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,120,120,120,130,280,205,3020,3020,3020,25,25,25,1305,1664,1485,432,550,491
20200725,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,115,120,118,145,300,223,3611,6250,4931,31,52,42,1491,1514,1503,238,419,329
20200721,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,120,120,120,130,280,205,3020,3020,3020,25,25,25,1305,1664,1485,432,550,491
20200724,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,115,120,118,145,300,223,3611,6250,4931,31,52,42,1491,1514,1503,238,419,329
20200725,portal inmobiliario,rm,san bernardo,house,usada,120TO130,2,122,130,126,132,280,206,2616,6700,4658,21,52,37,1430,4289,2860,546,640,593
20200721,portal inmobiliario,rm,san bernardo,house,usada,120TO130,1,130,130,130,71,71,71,1839,1839,1839,26,26,26,1182,1182,1182,642,642,642
20200718,portal inmobiliario,rm,san bernardo,house,usada,120TO130,1,130,130,130,71,71,71,1839,1839,1839,26,26,26,1182,1182,1182,642,642,642
20200723,portal inmobiliario,rm,san bernardo,house,usada,120TO130,2,122,130,126,71,132,102,1839,2616,2228,21,26,24,1182,1430,1306,546,642,594
20200724,portal inmobiliario,rm,san bernardo,house,usada,120TO130,2,122,130,126,132,280,206,2616,6700,4658,21,52,37,1430,4289,2860,546,640,593
20200723,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,139,139,139,500,500,500,9350,9350,9350,67,67,67,3681,3681,3681,393,393,393
20200721,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,139,139,139,500,500,500,9350,9350,9350,67,67,67,3681,3681,3681,393,393,393
20200725,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,131,131,131,121,121,121,7300,7300,7300,60,60,60,1887,1887,1887,258,258,258
20200724,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,131,131,131,121,121,121,7300,7300,7300,60,60,60,1887,1887,1887,258,258,258
20200718,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,139,139,139,500,500,500,9350,9350,9350,67,67,67,3681,3681,3681,393,393,393
20200721,portal inmobiliario,rm,san bernardo,house,usada,140TO150,1,148,148,148,168,168,168,2430,2430,2430,16,16,16,2102,2102,2102,865,865,865
20200718,portal inmobiliario,rm,san bernardo,house,usada,140TO150,1,148,148,148,168,168,168,2430,2430,2430,16,16,16,2102,2102,2102,865,865,865
20200723,portal inmobiliario,rm,san bernardo,house,usada,140TO150,1,148,148,148,168,168,168,2430,2430,2430,16,16,16,2102,2102,2102,865,865,865
20200725,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,130,130,130,2951,2951,2951,23,23,23,1460,1460,1460,494,494,494
20200723,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,130,130,130,2951,2951,2951,23,23,23,1460,1460,1460,494,494,494
20200724,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,130,130,130,2951,2951,2951,23,23,23,1460,1460,1460,494,494,494
20200718,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,193,193,193,6250,6250,6250,39,39,39,2563,2563,2563,410,410,410
20200721,portal inmobiliario,rm,san bernardo,house,usada,170TO180,1,180,180,180,292,292,292,5555,5555,5555,31,31,31,2260,2260,2260,406,406,406
20200718,portal inmobiliario,rm,san bernardo,house,usada,170TO180,1,180,180,180,292,292,292,5555,5555,5555,31,31,31,2260,2260,2260,406,406,406
20200723,portal inmobiliario,rm,san bernardo,house,usada,170TO180,1,180,180,180,292,292,292,5555,5555,5555,31,31,31,2260,2260,2260,406,406,406
20200723,portal inmobiliario,rm,san bernardo,house,usada,180TO190,1,181,181,181,573,573,573,6500,6500,6500,36,36,36,7706,7706,7706,1185,1185,1185
20200721,portal inmobiliario,rm,san bernardo,house,usada,180TO190,1,181,181,181,573,573,573,6500,6500,6500,36,36,36,7706,7706,7706,1185,1185,1185
20200718,portal inmobiliario,rm,san bernardo,house,usada,180TO190,1,181,181,181,573,573,573,6500,6500,6500,36,36,36,7706,7706,7706,1185,1185,1185
20200724,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,195,195,195,500,500,500,9027,9027,9027,46,46,46,6131,6131,6131,679,679,679
20200725,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,195,195,195,500,500,500,9027,9027,9027,46,46,46,6131,6131,6131,679,679,679
20200718,portal inmobiliario,rm,san bernardo,house,usada,1KTO5K,1,1108,1108,1108,221,221,221,5208,5208,5208,24,24,24,8167,8167,8167,1568,1568,1568
20200723,portal inmobiliario,rm,san bernardo,house,usada,1KTO5K,1,1108,1108,1108,221,221,221,5208,5208,5208,24,24,24,8167,8167,8167,1568,1568,1568
20200721,portal inmobiliario,rm,san bernardo,house,usada,1KTO5K,1,1108,1108,1108,221,221,221,5208,5208,5208,24,24,24,8167,8167,8167,1568,1568,1568
20200718,portal inmobiliario,rm,san bernardo,house,usada,250TO3H,2,270,300,285,220,5000,2610,6458,13500,9979,29,50,40,3477,55476,29477,538,4109,2324
20200721,portal inmobiliario,rm,san bernardo,house,usada,250TO3H,1,300,300,300,220,220,220,6458,6458,6458,29,29,29,3477,3477,3477,538,538,538
20200724,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,1,215,215,215,230,230,230,5277,5277,5277,25,25,25,2962,2962,2962,561,561,561
20200725,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,1,215,215,215,230,230,230,5277,5277,5277,25,25,25,2962,2962,2962,561,561,561
20200723,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,2,205,240,223,462,510,486,3900,6597,5249,19,27,23,4343,7382,5863,658,1892,1275
20200718,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,2,205,240,223,462,510,486,3900,6597,5249,19,27,23,4343,7382,5863,658,1892,1275
20200721,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,2,205,240,223,462,510,486,3900,6597,5249,19,27,23,4343,7382,5863,658,1892,1275
20200718,portal inmobiliario,rm,san bernardo,house,usada,5KTO10K,1,6125,6125,6125,6072,6072,6072,1319,1319,1319,0,0,0,41260,41260,41260,31281,31281,31281
20200721,portal inmobiliario,rm,san bernardo,house,usada,5KTO10K,1,6125,6125,6125,6072,6072,6072,1319,1319,1319,0,0,0,41260,41260,41260,31281,31281,31281
20200718,portal inmobiliario,rm,san bernardo,house,usada,80TO90,20,48,90,68,52,205,98,1319,4850,2455,22,58,38,306,1788,801,158,533,320
20200724,portal inmobiliario,rm,san bernardo,house,usada,80TO90,13,57,89,70,72,380,134,1284,4009,2251,18,47,33,472,2644,1006,242,1813,499
20200721,portal inmobiliario,rm,san bernardo,house,usada,80TO90,23,48,85,67,52,241,106,1284,4850,2375,18,58,36,306,1788,809,165,527,343
20200725,portal inmobiliario,rm,san bernardo,house,usada,80TO90,16,46,89,67,52,380,120,1284,4009,2253,18,56,35,317,2644,915,165,1813,445
20200723,portal inmobiliario,rm,san bernardo,house,usada,80TO90,18,46,89,66,60,241,102,1284,4009,2159,18,47,34,306,1572,746,187,527,346
20200721,portal inmobiliario,rm,san bernardo,house,usada,90TO100,1,100,100,100,110,110,110,2187,2187,2187,22,22,22,1182,1182,1182,540,540,540
20200718,portal inmobiliario,rm,san bernardo,house,usada,90TO100,1,96,96,96,112,112,112,2083,2083,2083,22,22,22,872,872,872,418,418,418
20200723,portal inmobiliario,rm,san bernardo,house,usada,90TO100,1,100,100,100,110,110,110,2187,2187,2187,22,22,22,1182,1182,1182,540,540,540
20200724,portal inmobiliario,rm,san bernardo,house,usada,90TO100,2,95,100,98,110,180,145,2187,4150,3169,22,44,33,1182,1818,1500,438,540,489
20200725,portal inmobiliario,rm,san bernardo,house,usada,90TO100,2,95,100,98,110,180,145,2187,4150,3169,22,44,33,1182,1818,1500,438,540,489
20200723,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,3,36,60,45,38,60,46,2052,3100,2718,52,83,63,197,495,316,65,159,116
20200723,portal inmobiliario,rm,san joaquin,aparment,nueva,80TO90,4,33,33,33,37,74,54,2055,2055,2055,62,62,62,285,703,477,138,342,232
20200718,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,3,36,50,43,40,52,47,2847,3000,2949,57,83,68,139,596,311,46,209,107
20200724,portal inmobiliario,rm,san joaquin,aparment,nueva,80TO90,4,33,33,33,37,74,54,2055,2055,2055,62,62,62,285,703,477,138,342,232
20200725,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,4,36,65,47,38,68,50,2052,3400,2676,46,83,59,197,943,471,65,277,171
20200725,portal inmobiliario,rm,san joaquin,aparment,nueva,80TO90,4,33,33,33,37,74,54,2055,2055,2055,62,62,62,285,703,477,138,342,232
20200724,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,2,38,60,49,38,60,49,2052,3100,2576,52,54,53,256,495,376,124,159,142
20200721,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,5,36,60,46,38,60,48,2052,3100,2800,52,83,62,139,596,337,46,209,121
20200724,portal inmobiliario,rm,san joaquin,house,usada,120TO130,1,130,130,130,180,180,180,6250,6250,6250,48,48,48,1740,1740,1740,278,278,278
20200721,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
20200725,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
20200718,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
20200718,portal inmobiliario,rm,san joaquin,house,usada,80TO90,1,90,90,90,100,100,100,1745,1745,1745,19,19,19,1303,1303,1303,746,746,746
20200723,portal inmobiliario,rm,san joaquin,house,usada,90TO100,1,97,97,97,83,83,83,2482,2482,2482,30,30,30,979,979,979,394,394,394
20200721,portal inmobiliario,rm,san joaquin,house,usada,90TO100,2,95,97,96,83,171,127,2482,3570,3026,30,38,34,893,979,936,250,394,322
20200725,portal inmobiliario,rm,san joaquin,house,usada,90TO100,1,95,95,95,171,171,171,3570,3570,3570,38,38,38,893,893,893,250,250,250
20200718,portal inmobiliario,rm,san joaquin,house,usada,90TO100,2,95,97,96,83,171,127,2482,3570,3026,30,38,34,893,979,936,250,394,322
20200723,portal inmobiliario,rm,san jose de maipo,house,usada,110TO120,1,114,114,114,442,442,442,8680,8680,8680,76,76,76,3538,3538,3538,407,407,407
20200724,portal inmobiliario,rm,san jose de maipo,house,usada,110TO120,1,114,114,114,442,442,442,8680,8680,8680,76,76,76,3538,3538,3538,407,407,407
20200725,portal inmobiliario,rm,san jose de maipo,house,usada,110TO120,1,114,114,114,442,442,442,8680,8680,8680,76,76,76,3538,3538,3538,407,407,407
20200721,portal inmobiliario,rm,san jose de maipo,house,usada,110TO120,1,114,114,114,442,442,442,8680,8680,8680,76,76,76,3538,3538,3538,407,407,407
20200721,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,2,123,130,127,1260,1687,1474,4826,5208,5017,37,42,40,6563,12894,9729,1359,2475,1917
20200723,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,1,130,130,130,1260,1260,1260,4826,4826,4826,37,37,37,6563,6563,6563,1359,1359,1359
20200718,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,2,123,130,127,1260,1687,1474,4826,5208,5017,37,42,40,6563,12894,9729,1359,2475,1917
20200724,portal inmobiliario,rm,san jose de maipo,house,usada,150TO160,1,160,160,160,600,600,600,5486,5486,5486,34,34,34,6835,6835,6835,1245,1245,1245
20200725,portal inmobiliario,rm,san jose de maipo,house,usada,150TO160,1,160,160,160,600,600,600,5486,5486,5486,34,34,34,6835,6835,6835,1245,1245,1245
20200723,portal inmobiliario,rm,san jose de maipo,house,usada,190TO2H,1,194,194,194,1830,1830,1830,12727,12727,12727,66,66,66,13219,13219,13219,1038,1038,1038
20200718,portal inmobiliario,rm,san jose de maipo,house,usada,190TO2H,1,194,194,194,1830,1830,1830,12650,12650,12650,65,65,65,15659,15659,15659,1237,1237,1237
20200724,portal inmobiliario,rm,san jose de maipo,house,usada,190TO2H,1,194,194,194,1830,1830,1830,12727,12727,12727,66,66,66,13219,13219,13219,1038,1038,1038
20200721,portal inmobiliario,rm,san jose de maipo,house,usada,190TO2H,2,194,194,194,1830,1830,1830,12650,12727,12689,65,66,66,13219,15659,14439,1038,1237,1138
20200721,portal inmobiliario,rm,san jose de maipo,house,usada,4HTO5H,1,500,500,500,600,600,600,3000,3000,3000,6,6,6,6412,6412,6412,2137,2137,2137
20200718,portal inmobiliario,rm,san jose de maipo,house,usada,4HTO5H,1,500,500,500,600,600,600,3000,3000,3000,6,6,6,6412,6412,6412,2137,2137,2137
20200724,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,76,76,76,590,590,590,4166,4166,4166,55,55,55,2880,2880,2880,691,691,691
20200725,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,76,76,76,590,590,590,4166,4166,4166,55,55,55,2880,2880,2880,691,691,691
20200718,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,102,102,102,112,112,112,4469,4469,4469,44,44,44,1590,1590,1590,355,355,355
20200721,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,102,102,102,112,112,112,5469,5469,5469,54,54,54,1590,1590,1590,290,290,290
20200723,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,102,102,102,112,112,112,5469,5469,5469,54,54,54,1590,1590,1590,290,290,290
20200724,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,107,107,107,114,114,114,7638,7638,7638,71,71,71,1811,1811,1811,237,237,237
20200725,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,107,107,107,114,114,114,7638,7638,7638,71,71,71,1811,1811,1811,237,237,237
20200724,portal inmobiliario,rm,san miguel,aparment,usada,130TO140,1,138,138,138,186,186,186,6000,6000,6000,43,43,43,2593,2593,2593,432,432,432
20200721,portal inmobiliario,rm,san miguel,aparment,usada,130TO140,1,138,138,138,186,186,186,6000,6000,6000,43,43,43,2593,2593,2593,432,432,432
20200725,portal inmobiliario,rm,san miguel,aparment,usada,130TO140,1,138,138,138,186,186,186,6000,6000,6000,43,43,43,2593,2593,2593,432,432,432
20200723,portal inmobiliario,rm,san miguel,aparment,usada,130TO140,1,138,138,138,186,186,186,6000,6000,6000,43,43,43,2593,2593,2593,432,432,432
20200725,portal inmobiliario,rm,san miguel,aparment,nueva,80TO90,7,36,48,42,40,75,61,2277,2548,2394,53,63,59,338,852,616,148,334,256
20200725,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,50,31,90,63,31,94,67,1857,6278,3309,34,83,54,153,1511,770,51,388,232
20200723,portal inmobiliario,rm,san miguel,aparment,nueva,80TO90,8,35,38,37,40,76,54,2347,2714,2488,63,71,68,240,683,467,101,291,187
20200723,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,42,31,90,64,31,94,68,2050,6278,3447,33,83,56,186,1511,825,89,370,237
20200721,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,53,31,90,60,31,95,64,1991,6150,3307,33,89,57,139,1335,750,55,372,222
20200718,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,47,31,89,60,31,131,65,1909,6150,3171,31,89,54,139,1362,767,55,432,241
20200724,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,66,34,90,62,36,94,65,1857,6278,3374,34,83,56,153,1511,766,51,372,225
20200723,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,1,100,100,100,175,175,175,9950,9950,9950,100,100,100,1950,1950,1950,195,195,195
20200718,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,4,95,100,98,97,175,125,4340,9950,6484,43,100,66,1406,2128,1732,195,490,295
20200725,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,3,95,100,99,95,130,118,4166,9200,5844,42,92,60,1330,2128,1729,187,510,339
