snap_dt_time,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
2020-07-18 00:00:00,portal inmobiliario,rm,recoleta,house,usada,180TO190,1,181,181,181,313,313,313,7250,7250,7250,40,40,40,4326,4326,4326,596,596,596
2020-07-23 00:00:00,portal inmobiliario,rm,recoleta,house,usada,180TO190,1,181,181,181,313,313,313,7250,7250,7250,40,40,40,4326,4326,4326,596,596,596
2020-07-29 00:00:00,portal inmobiliario,rm,recoleta,house,usada,250TO3H,1,293,293,293,1014,1014,1014,15200,15200,15200,52,52,52,15066,15066,15066,991,991,991
2020-07-28 00:00:00,portal inmobiliario,rm,recoleta,house,usada,250TO3H,1,293,293,293,1014,1014,1014,15200,15200,15200,52,52,52,15066,15066,15066,991,991,991
2020-07-27 00:00:00,portal inmobiliario,rm,recoleta,house,usada,250TO3H,1,293,293,293,1014,1014,1014,15200,15200,15200,52,52,52,15066,15066,15066,991,991,991
2020-07-31 00:00:00,portal inmobiliario,rm,recoleta,house,usada,250TO3H,3,293,300,296,564,1014,864,9722,15200,13374,32,52,46,2812,15066,10982,289,991,757
2020-07-30 00:00:00,portal inmobiliario,rm,recoleta,house,usada,250TO3H,3,293,300,296,564,1014,864,9722,15200,13374,32,52,46,2812,15066,10982,289,991,757
2020-07-30 00:00:00,portal inmobiliario,rm,recoleta,house,usada,2HTO250,1,218,218,218,339,339,339,14304,14304,14304,66,66,66,3293,3293,3293,230,230,230
2020-07-29 00:00:00,portal inmobiliario,rm,recoleta,house,usada,2HTO250,1,218,218,218,339,339,339,14304,14304,14304,66,66,66,3293,3293,3293,230,230,230
2020-07-31 00:00:00,portal inmobiliario,rm,recoleta,house,usada,2HTO250,1,218,218,218,339,339,339,14304,14304,14304,66,66,66,3293,3293,3293,230,230,230
2020-07-24 00:00:00,portal inmobiliario,rm,recoleta,house,usada,2HTO250,1,218,218,218,339,339,339,14304,14304,14304,66,66,66,3293,3293,3293,230,230,230
2020-07-28 00:00:00,portal inmobiliario,rm,recoleta,house,usada,3HTO4H,1,324,324,324,424,424,424,9375,9375,9375,29,29,29,4126,4126,4126,440,440,440
2020-07-30 00:00:00,portal inmobiliario,rm,recoleta,house,usada,3HTO4H,3,314,400,346,424,750,562,9375,12711,11182,29,40,33,2574,7557,4753,224,594,420
2020-07-29 00:00:00,portal inmobiliario,rm,recoleta,house,usada,3HTO4H,1,324,324,324,424,424,424,9375,9375,9375,29,29,29,4126,4126,4126,440,440,440
2020-07-31 00:00:00,portal inmobiliario,rm,recoleta,house,usada,3HTO4H,3,314,400,346,424,750,562,9375,12711,11182,29,40,33,2574,7557,4753,224,594,420
2020-07-29 00:00:00,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
2020-07-25 00:00:00,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
2020-07-31 00:00:00,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
2020-07-24 00:00:00,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
2020-07-23 00:00:00,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
2020-07-30 00:00:00,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
2020-07-28 00:00:00,portal inmobiliario,rm,recoleta,house,usada,4HTO5H,1,412,412,412,412,412,412,8600,8600,8600,21,21,21,7432,7432,7432,864,864,864
2020-07-18 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,2,65,80,73,134,160,147,3645,4340,3993,54,56,55,889,927,908,213,243,228
2020-07-21 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,2,65,80,73,134,160,147,3645,4340,3993,54,56,55,889,927,908,213,243,228
2020-07-30 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,2,50,88,69,187,250,219,2534,4861,3698,29,97,63,1391,1508,1450,286,595,441
2020-07-28 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,1,84,84,84,222,222,222,2777,2777,2777,33,33,33,1178,1178,1178,424,424,424
2020-07-29 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,1,84,84,84,222,222,222,2777,2777,2777,33,33,33,1178,1178,1178,424,424,424
2020-07-24 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,1,70,70,70,95,95,95,2013,2013,2013,29,29,29,1011,1011,1011,502,502,502
2020-07-25 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,1,70,70,70,95,95,95,2013,2013,2013,29,29,29,1011,1011,1011,502,502,502
2020-07-23 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,2,70,80,75,95,160,128,2013,4340,3177,29,54,42,927,1011,969,213,502,358
2020-07-31 00:00:00,portal inmobiliario,rm,recoleta,house,usada,80TO90,2,50,88,69,187,250,219,2534,4861,3698,29,97,63,1391,1508,1450,286,595,441
2020-07-21 00:00:00,portal inmobiliario,rm,recoleta,house,usada,90TO100,4,94,100,97,160,459,243,3645,6390,4523,36,67,47,1156,2682,1962,297,641,440
2020-07-29 00:00:00,portal inmobiliario,rm,recoleta,house,usada,90TO100,1,98,98,98,160,160,160,3888,3888,3888,40,40,40,1156,1156,1156,297,297,297
2020-07-24 00:00:00,portal inmobiliario,rm,recoleta,house,usada,90TO100,1,95,95,95,459,459,459,6390,6390,6390,67,67,67,2682,2682,2682,419,419,419
2020-07-27 00:00:00,portal inmobiliario,rm,recoleta,house,usada,90TO100,1,98,98,98,160,160,160,3888,3888,3888,40,40,40,1156,1156,1156,297,297,297
2020-07-23 00:00:00,portal inmobiliario,rm,recoleta,house,usada,90TO100,4,94,100,97,160,459,243,3645,6390,4523,36,67,47,1156,2682,1962,297,641,440
2020-07-25 00:00:00,portal inmobiliario,rm,recoleta,house,usada,90TO100,2,95,98,97,160,459,310,3888,6390,5139,40,67,54,1156,2682,1919,297,419,358
2020-07-28 00:00:00,portal inmobiliario,rm,recoleta,house,usada,90TO100,1,98,98,98,160,160,160,3888,3888,3888,40,40,40,1156,1156,1156,297,297,297
2020-07-18 00:00:00,portal inmobiliario,rm,recoleta,house,usada,90TO100,3,94,100,98,160,180,171,3645,4166,3900,36,44,40,1156,2337,1722,297,641,447
2020-07-24 00:00:00,portal inmobiliario,rm,recoleta,house,usada,LT30,1,1,1,1,200,200,200,3125,3125,3125,3125,3125,3125,924,924,924,295,295,295
2020-07-25 00:00:00,portal inmobiliario,rm,recoleta,house,usada,LT30,1,1,1,1,200,200,200,3125,3125,3125,3125,3125,3125,924,924,924,295,295,295
2020-07-23 00:00:00,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,48,48,48,48,48,48,1250,1250,1250,26,26,26,540,540,540,432,432,432
2020-07-18 00:00:00,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,50,50,50,50,50,50,1944,1944,1944,39,39,39,562,562,562,289,289,289
2020-07-24 00:00:00,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,48,48,48,48,48,48,1250,1250,1250,26,26,26,540,540,540,432,432,432
2020-07-25 00:00:00,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,48,48,48,48,48,48,1250,1250,1250,26,26,26,540,540,540,432,432,432
2020-07-21 00:00:00,portal inmobiliario,rm,renca,aparment,usada,80TO90,2,48,50,49,48,50,49,1250,1944,1597,26,39,33,540,562,551,289,432,361
2020-07-30 00:00:00,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,55,55,55,60,60,60,1944,1944,1944,35,35,35,527,527,527,271,271,271
2020-07-31 00:00:00,portal inmobiliario,rm,renca,aparment,usada,80TO90,1,55,55,55,60,60,60,1944,1944,1944,35,35,35,527,527,527,271,271,271
2020-07-18 00:00:00,portal inmobiliario,rm,renca,house,usada,80TO90,1,85,85,85,110,110,110,2361,2361,2361,28,28,28,976,976,976,413,413,413
2020-07-27 00:00:00,portal inmobiliario,rm,renca,house,usada,80TO90,1,64,64,64,128,128,128,2880,2880,2880,45,45,45,800,800,800,277,277,277
2020-07-23 00:00:00,portal inmobiliario,rm,renca,house,usada,80TO90,2,85,90,88,110,119,115,2326,2361,2344,26,28,27,875,976,926,376,413,395
2020-07-28 00:00:00,portal inmobiliario,rm,renca,house,usada,80TO90,1,64,64,64,128,128,128,2880,2880,2880,45,45,45,800,800,800,277,277,277
2020-07-25 00:00:00,portal inmobiliario,rm,renca,house,usada,80TO90,1,64,64,64,128,128,128,2880,2880,2880,45,45,45,800,800,800,277,277,277
2020-07-24 00:00:00,portal inmobiliario,rm,renca,house,usada,80TO90,2,64,90,77,119,128,124,2326,2880,2603,26,45,36,800,875,838,277,376,327
2020-07-21 00:00:00,portal inmobiliario,rm,renca,house,usada,80TO90,2,85,90,88,110,119,115,2326,2361,2344,26,28,27,875,976,926,376,413,395
2020-07-29 00:00:00,portal inmobiliario,rm,renca,house,usada,80TO90,1,64,64,64,128,128,128,2880,2880,2880,45,45,45,800,800,800,277,277,277
2020-07-18 00:00:00,portal inmobiliario,rm,renca,house,usada,90TO100,1,98,98,98,98,98,98,1510,1510,1510,15,15,15,1024,1024,1024,678,678,678
2020-07-31 00:00:00,portal inmobiliario,rm,renca,house,usada,90TO100,1,98,98,98,98,98,98,1510,1510,1510,15,15,15,1024,1024,1024,678,678,678
2020-07-30 00:00:00,portal inmobiliario,rm,renca,house,usada,90TO100,1,98,98,98,98,98,98,1510,1510,1510,15,15,15,1024,1024,1024,678,678,678
2020-07-28 00:00:00,portal inmobiliario,rm,renca,house,usada,LT30,1,1,1,1,125,125,125,1736,1736,1736,1736,1736,1736,516,516,516,297,297,297
2020-07-30 00:00:00,portal inmobiliario,rm,renca,house,usada,LT30,1,1,1,1,125,125,125,1736,1736,1736,1736,1736,1736,516,516,516,297,297,297
2020-07-27 00:00:00,portal inmobiliario,rm,renca,house,usada,LT30,1,1,1,1,125,125,125,1736,1736,1736,1736,1736,1736,516,516,516,297,297,297
2020-07-29 00:00:00,portal inmobiliario,rm,renca,house,usada,LT30,1,1,1,1,125,125,125,1736,1736,1736,1736,1736,1736,516,516,516,297,297,297
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,130TO140,1,131,131,131,141,141,141,4200,4200,4200,32,32,32,2598,2598,2598,618,618,618
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,130TO140,1,131,131,131,141,141,141,4200,4200,4200,32,32,32,2598,2598,2598,618,618,618
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,130TO140,1,131,131,131,141,141,141,4200,4200,4200,32,32,32,2598,2598,2598,618,618,618
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,aparment,nueva,80TO90,2,31,31,31,33,63,48,1535,1535,1535,50,50,50,230,580,405,149,377,263
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,4,48,75,62,48,79,63,1111,3620,2501,23,49,39,387,1083,708,227,399,296
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,aparment,nueva,80TO90,2,31,31,31,33,63,48,1535,1535,1535,50,50,50,230,580,405,149,377,263
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,2,74,75,75,75,79,77,3570,3620,3595,48,49,49,918,1083,1001,257,299,278
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,1,54,54,54,54,54,54,1423,1423,1423,26,26,26,472,472,472,331,331,331
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,3,47,75,59,47,75,59,1003,3570,1999,21,48,32,434,918,608,257,432,340
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,5,47,74,55,47,79,56,1003,3620,1772,21,49,31,387,1083,564,227,432,338
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,aparment,nueva,80TO90,3,31,31,31,33,63,45,1567,1567,1567,51,51,51,230,580,398,146,370,254
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,4,47,75,55,47,75,55,1003,3570,1846,21,48,32,387,918,546,227,432,329
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,1,75,75,75,75,75,75,3570,3570,3570,48,48,48,918,918,918,257,257,257
2020-07-29 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,2,54,75,65,54,75,65,1423,3570,2497,26,48,37,472,918,695,257,331,294
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,2,54,75,65,54,75,65,1423,3570,2497,26,48,37,472,918,695,257,331,294
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,aparment,usada,80TO90,2,54,75,65,54,75,65,1423,3570,2497,26,48,37,472,918,695,257,331,294
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,3,101,108,104,70,160,106,2083,4114,2969,24,40,35,1017,1522,1232,369,488,428
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,4,109,110,110,123,250,179,1732,5695,3659,16,52,34,1163,2156,1674,315,683,528
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,2,104,109,107,190,290,240,5695,5790,5743,52,56,54,1796,2914,2355,315,503,409
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,5,109,110,110,123,250,181,1732,5695,4067,16,52,38,1163,2156,1698,315,683,485
2020-07-29 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,2,102,108,105,70,160,115,2708,4114,3411,39,40,40,1155,1522,1339,369,426,398
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,4,104,110,108,123,290,189,1732,5790,3882,16,56,37,1163,2914,1863,315,683,543
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,4,104,110,108,123,290,189,1732,5790,3882,16,56,37,1163,2914,1863,315,683,543
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,2,104,108,106,70,290,180,2708,5790,4249,39,56,48,1155,2914,2035,426,503,465
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,3,109,110,110,140,250,194,4166,5695,4921,38,52,45,1558,2156,1837,315,440,376
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,100TO110,3,101,108,104,70,160,106,2083,4114,2969,24,40,35,1017,1522,1232,369,488,428
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,120,120,120,130,280,205,3020,3020,3020,25,25,25,1305,1664,1485,432,550,491
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,115,120,118,120,145,133,3650,6100,4875,32,51,42,1353,1355,1354,221,371,296
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,115,120,118,120,145,133,3650,6100,4875,32,51,42,1353,1355,1354,221,371,296
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,115,120,118,145,300,223,3611,6250,4931,31,52,42,1491,1514,1503,238,419,329
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,115,120,118,145,300,223,3611,6250,4931,31,52,42,1491,1514,1503,238,419,329
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,120,120,120,130,300,215,3020,6250,4635,25,52,39,1305,1491,1398,238,432,335
2020-07-29 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,3,115,120,119,120,145,132,3020,6100,4257,25,51,36,1305,1355,1338,221,432,342
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,1,120,120,120,300,300,300,6250,6250,6250,52,52,52,1491,1491,1491,238,238,238
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,115,120,118,145,280,213,3020,3611,3316,25,31,28,1514,1664,1589,419,550,485
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,110TO120,2,120,120,120,130,280,205,3020,3020,3020,25,25,25,1305,1664,1485,432,550,491
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,120TO130,2,122,130,126,132,280,206,2616,6700,4658,21,52,37,1430,4289,2860,546,640,593
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,120TO130,1,130,130,130,280,280,280,6700,6700,6700,52,52,52,4289,4289,4289,640,640,640
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,120TO130,1,130,130,130,71,71,71,1839,1839,1839,26,26,26,1182,1182,1182,642,642,642
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,120TO130,1,130,130,130,71,71,71,1839,1839,1839,26,26,26,1182,1182,1182,642,642,642
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,120TO130,2,122,130,126,132,280,206,2616,6700,4658,21,52,37,1430,4289,2860,546,640,593
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,120TO130,2,122,130,126,71,132,102,1839,2616,2228,21,26,24,1182,1430,1306,546,642,594
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,120TO130,2,122,130,126,132,280,206,2616,6700,4658,21,52,37,1430,4289,2860,546,640,593
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,131,131,131,121,121,121,7300,7300,7300,60,60,60,1887,1887,1887,258,258,258
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,131,131,131,121,121,121,7300,7300,7300,60,60,60,1887,1887,1887,258,258,258
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,139,139,139,500,500,500,9350,9350,9350,67,67,67,3681,3681,3681,393,393,393
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,139,139,139,500,500,500,9350,9350,9350,67,67,67,3681,3681,3681,393,393,393
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,139,139,139,500,500,500,9350,9350,9350,67,67,67,3681,3681,3681,393,393,393
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,131,131,131,121,121,121,7300,7300,7300,60,60,60,1887,1887,1887,258,258,258
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,131,131,131,121,121,121,7300,7300,7300,60,60,60,1887,1887,1887,258,258,258
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,130TO140,1,131,131,131,121,121,121,7300,7300,7300,60,60,60,1887,1887,1887,258,258,258
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,140TO150,1,150,150,150,190,190,190,3125,3125,3125,21,21,21,2397,2397,2397,767,767,767
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,140TO150,1,148,148,148,168,168,168,2430,2430,2430,16,16,16,2102,2102,2102,865,865,865
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,140TO150,1,148,148,148,168,168,168,2430,2430,2430,16,16,16,2102,2102,2102,865,865,865
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,140TO150,1,150,150,150,190,190,190,3125,3125,3125,21,21,21,2397,2397,2397,767,767,767
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,140TO150,1,148,148,148,168,168,168,2430,2430,2430,16,16,16,2102,2102,2102,865,865,865
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,130,130,130,2951,2951,2951,23,23,23,1460,1460,1460,494,494,494
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,130,130,130,2951,2951,2951,23,23,23,1460,1460,1460,494,494,494
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,130,130,130,2951,2951,2951,23,23,23,1460,1460,1460,494,494,494
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,130,130,130,2951,2951,2951,23,23,23,1460,1460,1460,494,494,494
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,150TO160,1,160,160,160,193,193,193,6250,6250,6250,39,39,39,2563,2563,2563,410,410,410
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,170TO180,1,180,180,180,292,292,292,5555,5555,5555,31,31,31,2260,2260,2260,406,406,406
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,170TO180,1,180,180,180,292,292,292,5555,5555,5555,31,31,31,2260,2260,2260,406,406,406
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,170TO180,1,180,180,180,292,292,292,5555,5555,5555,31,31,31,2260,2260,2260,406,406,406
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,180TO190,1,181,181,181,573,573,573,6500,6500,6500,36,36,36,7706,7706,7706,1185,1185,1185
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,180TO190,1,181,181,181,573,573,573,6500,6500,6500,36,36,36,7706,7706,7706,1185,1185,1185
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,180TO190,1,181,181,181,573,573,573,6500,6500,6500,36,36,36,7706,7706,7706,1185,1185,1185
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,195,195,195,500,500,500,9027,9027,9027,46,46,46,6131,6131,6131,679,679,679
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,195,195,195,500,500,500,9027,9027,9027,46,46,46,6131,6131,6131,679,679,679
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,199,199,199,231,231,231,4166,4166,4166,21,21,21,4707,4707,4707,1129,1129,1129
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,199,199,199,231,231,231,4166,4166,4166,21,21,21,4707,4707,4707,1129,1129,1129
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,195,195,195,500,500,500,9027,9027,9027,46,46,46,6131,6131,6131,679,679,679
2020-07-29 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,195,195,195,500,500,500,9027,9027,9027,46,46,46,6131,6131,6131,679,679,679
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,190TO2H,1,195,195,195,500,500,500,9027,9027,9027,46,46,46,6131,6131,6131,679,679,679
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,1KTO5K,1,1108,1108,1108,221,221,221,5208,5208,5208,24,24,24,8167,8167,8167,1568,1568,1568
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,1KTO5K,1,1108,1108,1108,221,221,221,5208,5208,5208,24,24,24,8167,8167,8167,1568,1568,1568
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,1KTO5K,1,1108,1108,1108,221,221,221,5208,5208,5208,24,24,24,8167,8167,8167,1568,1568,1568
2020-07-29 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,250TO3H,1,270,270,270,270,270,270,3454,3454,3454,13,13,13,2269,2269,2269,656,656,656
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,250TO3H,1,270,270,270,270,270,270,3454,3454,3454,13,13,13,2269,2269,2269,656,656,656
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,250TO3H,1,300,300,300,220,220,220,6458,6458,6458,29,29,29,3477,3477,3477,538,538,538
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,250TO3H,1,270,270,270,270,270,270,3454,3454,3454,13,13,13,2269,2269,2269,656,656,656
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,250TO3H,2,270,300,285,220,5000,2610,6458,13500,9979,29,50,40,3477,55476,29477,538,4109,2324
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,2,205,240,223,462,510,486,3900,6597,5249,19,27,23,4343,7382,5863,658,1892,1275
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,1,215,215,215,230,230,230,5277,5277,5277,25,25,25,2962,2962,2962,561,561,561
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,2,205,240,223,462,510,486,3900,6597,5249,19,27,23,4343,7382,5863,658,1892,1275
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,1,215,215,215,230,230,230,5277,5277,5277,25,25,25,2962,2962,2962,561,561,561
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,2,205,240,223,462,510,486,3900,6597,5249,19,27,23,4343,7382,5863,658,1892,1275
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,1,215,215,215,230,230,230,5277,5277,5277,25,25,25,2962,2962,2962,561,561,561
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,2HTO250,1,215,215,215,230,230,230,5277,5277,5277,25,25,25,2962,2962,2962,561,561,561
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,3HTO4H,1,320,320,320,1070,1070,1070,12900,12900,12900,40,40,40,13357,13357,13357,1035,1035,1035
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,3HTO4H,1,320,320,320,1070,1070,1070,12900,12900,12900,40,40,40,13357,13357,13357,1035,1035,1035
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,4HTO5H,1,500,500,500,900,900,900,9027,9027,9027,18,18,18,7837,7837,7837,868,868,868
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,4HTO5H,1,500,500,500,900,900,900,9027,9027,9027,18,18,18,7837,7837,7837,868,868,868
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,5KTO10K,1,6125,6125,6125,6072,6072,6072,1319,1319,1319,0,0,0,41260,41260,41260,31281,31281,31281
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,5KTO10K,1,6125,6125,6125,6072,6072,6072,1319,1319,1319,0,0,0,41260,41260,41260,31281,31281,31281
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,9,48,85,68,72,151,117,1319,3650,2507,22,47,37,472,1222,895,253,469,363
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,23,48,85,67,52,241,106,1284,4850,2375,18,58,36,306,1788,809,165,527,343
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,18,46,89,66,60,241,102,1284,4009,2159,18,47,34,306,1572,746,187,527,346
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,16,46,89,67,52,380,120,1284,4009,2253,18,56,35,317,2644,915,165,1813,445
